ar,w,saːruːaː,سَارُوْا
fro,r,rebuterè,ʁəbytəʁɛ
ru,w,vɪntəʐnɨj,винтажный
en,w,aɪlæʃ,eyelash
eno,w,batato,utʃxhʒ
ent,w,revidinte,revidinte
fro,w,ʁəkalkyləʁa,rekalkulera
tr,w,cyɫɔt,külot
sh,w,dǒpusni,dopusni
fro,w,ʁablɛzjɛ̃,rablèzyĩ
fro,r,dépyèrerè,depjɛʁəʁɛ
nl,w,fits,fiets
es,r,estirando,ando
br,w,botɔwĩ,botaouiñ
sh,w,sjêtsiʃni,sjecišni
nl,r,slot,slɔt
fro,r,substituè,sybstitɥɛ
eno,r,omefrwsan,dʒojiɡate
fi,r,kirjasinmetalli,kirjasinmetallɪ
br,w,bitus,bitous
fr,r,saccageassent,sakaʒas
de,r,rattanmöbel,ʁatanmøbl
ar,r,تُخَبِّرْنَ,tuxabirna
en,w,ɡæməmeɪnɪæk,gamomaniac
ar,w,ʔiðaː,إِذًا
eo,r,ornitogalo,ornitoɡalo
es,w,mambi,mambí
en,r,adopt,ədɒpt
ko,w,ɕʰiɭɡjʌ̹kʰada,실격하다
es,r,pensabilísimo,pensaβilisimo
ar,w,taʃħiːm,تَشْحِيم
de,w,takltn,takelten
eno,r,dpblsfpmzswn,eventualetso
fi,w,kipɪnøivæ,kipinöivä
sh,r,polivalencija,poliʋalěntsija
fr,r,télédictasse,telediktas
de,r,strafmündiges,ʃtʁafmʏndɪɡəs
sh,r,potkivački,potkǐʋatʃki
ent,r,luiɡi,luiɡi
eo,r,vesti,vesti
es,r,chato,tʃato
nl,w,bəʋeχt,beweegt
sh,w,jěkaʋski,jekavski
tr,r,deriyorum,deɾijoɾʊm
zh,w,nɤ˥˩nɤ˥˩,讷讷
it,r,imputare,imputare
fr,r,rectorisant,ʁɛktɔʁizɑ̃
nl,w,pɑrnɑsɛinən,parnassijnen
zh,r,结余,tɕiɛ˧˥y˧˥
de,w,anʁœçtəs,anröchtes
eno,w,fraterkulido,spwasdojsʒfe
fr,w,ɑ̃tʁakwɛ̃te,entraccointées
ent,r,enɡordʒidʒonte,enɡordʒidʒonte
it,w,dizinvɔlte,disinvolte
br,w,lɛnãn,lennan
eo,w,sensoifiɡinte,sensoifiginte
ko,r,기본교리,kibonɡjoɾi
ar,w,quʕiduːaː,قُعِدُوْا
eo,w,fluɡfolio,flugfolio
br,r,deliaouan,deljɔwãn
ko,r,분수대,punsʰude
br,r,dleer,dleɛr
fi,w,tulɪkivɪ,tulikivi
eo,w,ɡrizidʒi,griziĝi
fro,w,taktilizəʁɔ̃,taktilizerõ
fr,w,ʁəpʁetɑ̃dy,reprétendu
fi,w,vaikeutetːu,vaikeutettu
nl,w,nɑu,nou
it,w,kontroezame,controesame
fi,r,läpimenijä,læpɪmenɪjæ
pt,r,eminente,eminẽtɨ
fro,w,alma,alma
eno,w,ekipate,bphonik
eno,w,somere,fsvhzt
en,w,aɡənɪstɪk,agonistic
nl,w,drɛɪftɪɫ,drijftil
nl,w,mɪɫjø,milieu
ar,w,ðaːq,ذاق
en,w,iːkeɪdʒiːmeɪ,ikejime
zh,w,lu˥˩miŋ˥˩,禄命
fro,w,ɡoʃist,goçist
eno,r,ezɡfutof,ɡujavujo
pt,r,bisbilhotar,bɨʒbiʎutaɾ
en,w,ɹɪsiːt,receipt
es,w,deseaðas,deseadas
de,r,bevorschussende,bəfoɐʃʊsndə
fr,r,cafetiers,kaftje
ru,w,pətkəsɪtsə,подкоситься
nl,r,bobje,bɔpjə
ru,w,ɨrətɪtɕnə,эротично
ar,w,jaqduruːaː,يَقْدُرُوْا
en,w,hɑk,hock
fro,w,ɑ̃sefalɔɡʁam,ãséfalogram
eo,r,konfirmi,konfirmi
ent,r,politʃo,politʃo
ko,r,걀쑴하다,kjaɭs͈umɦada
ar,w,uklub,اُكْلُبْ
it,r,ducere,duʧere
it,w,arrampikata,arrampicata
tr,w,diɾenedʒejɪm,direneceğim
ent,r,praktiko,praktiko
ko,r,급제하다,kɯp̚tɕ͈eɦada
ent,r,renoviɡi,renoviɡi
tr,w,afaɫɫatadʒaksɯnɯz,afallatacaksınız
br,r,arverk,arvɛrk
zh,r,纪,tɕi˥˩
ar,r,يُشَدِّدَا,juʃadidaː
eno,w,enlasi,misjxe
ar,w,tunaðˤiriːna,تُنَظِّرِيْنَ
it,w,temperarsi,temperarsi
de,w,ʁaɪzndəm,reisendem
sh,r,ispletati,ǐspletati
br,w,listri,listri
tr,r,korlaşma,kɔrɫaʃma
nl,r,verschrikkelijk,vərsxrɪkələk
it,r,mosco,mɔsko
ar,w,ðˤarafataː,ظَرَّفَتَا
eo,r,korekteco,korektetso
es,r,salubérrimo,saluβerimo
ru,r,подбагривши,pədbəɡrɪfʂɨ
ar,r,نَعْنَع,naʕnaʕ
ru,w,plənktənələɡɪtɕɪskɪj,планктонологический
ko,w,uɭkʰʌ̹k̚,울컥
fr,r,repermutâmes,ʁəpɛʁmytam
ar,w,ħadaθta,حَدَثْتَ
eno,r,luʒkontlnzf,malliberiɡi
eno,r,drkbɡxmʒj,monɡolino
de,r,analysierende,analyziʁəndə
pt,w,pɾĩsɨpɨ,príncipe
sh,w,ǐonij,ionij
nl,r,feppen,fɛpən
es,r,topógrafas,topoɣɾafas
it,w,arʤine,argine
ent,r,forɡesidʒinte,forɡesidʒinte
fi,r,lainaaja,lainaːja
de,w,ɛntʃpɪnt,entspinnt
en,w,kɒnstəleɪʃənəli,constellationally
de,r,weggetrunkenes,vɛkɡətʁʊŋkənəs
es,w,climateɾiko,climatérico
es,w,siŋkenas,cinquenas
ko,r,동기,toŋɡi
br,w,hevelebekɑt,hevelebekaat
nl,r,rosj,rɔʃ
zh,w,ʐən˥˩kɤ˥˩,任课
es,w,omniβoɾas,omnívoras
eno,r,fjxonjart,stsientso
fi,w,brasɪlɪampøllø,brasilianpöllö
br,r,istribilhañ,istribiʎã
ko,w,sʰabaks͈abakʰada,사박사박하다
fro,w,minidɔze,minidozé
en,r,badmouth,bædmaʊθ
ar,w,mustaʊsˤaf,مُسْتَوصَف
es,r,liñas,liɲas
pt,w,ɡnɔzɨ,gnose
eno,w,ɡeorɡia,kvmfxsʒ
ar,r,تَصْدُرِيْنَ,tasˤduriːna
sh,w,kalěndarski,kalendarski
en,w,ʌphəʊlstəɹə,upholsterer
it,r,mandrillo,mandrillo
en,r,talismans,tælɪsmænz
es,w,taleɾos,táleros
sh,r,mupovčev,mûpoʋtʃeʋ
br,w,kɑris,karis
eno,w,pliɡrandiɡate,juwʃudnxʒsoww
nl,w,mɛlkku,melkkoe
it,w,azbɛsto,asbesto
fi,w,invapaikːa,invapaikka
ar,r,يُوَجَّهَا,juːadʒahaː
fr,w,pʁedjaɡnɔstik,prédiagnostiques
tr,r,üsera,yseɾa
ent,w,tsentiomo,tsentiomo
fr,r,advenant,advənɑ̃
it,r,siluriano,silurjano
ko,w,jodoɡawaɡaŋ,요도가와강
en,w,pɑːɹsli,parsley
ko,r,신출귀몰하다,ɕʰintɕʰuɭɡɥimoɾɦada
es,r,gruis,ɡɾwis
ent,r,subfosate,subfosate
ru,r,запломбировывав,zəpləmbɪrəvɨvəf
fro,w,taisjanizɛ,taisyanizè
eo,w,rakonto,rakonto
fr,r,rehaïras,ʁəaiʁa
nl,w,etsim,etsiem
fro,r,göpiyas,ɡupijas
ko,r,꼬륵대다,k͈oɾɯk̚t͈eda
tr,r,önemseniş,œnæmsenɪʃ
br,w,ʃɑlã,chalañ
ent,w,rompo,rompo
en,r,construct,kənstɹʌkt
fi,w,piːpːuruohokasvɪt,piippuruohokasvit
ar,r,صقع,sˤqʕ
nl,r,godin,ɣodɪn
zh,r,分离,fən˥˥li˧˥
fr,r,réemmerdasse,ʁeɑ̃mɛʁdas
sh,r,živajski,ʒǐʋajski
eno,r,zshjtum,bestaro
tr,r,kederlendirmişim,cedɛrlændɪrmiʃɪm
en,w,dɪsɹɪmɛmbə,disremember
zh,w,ləŋ˨˩˦in˨˩˦,冷饮
es,r,aragüeño,aɾaɣweɲo
fr,w,lɑ̃tɛʁne,lanternez
en,r,endoscopy,ɛndɔskəpi
eo,r,abomenaĵo,abomenaʒo
fi,r,saflori,saflorɪ
sh,w,jemǎtʃitsa,jemačica
eo,w,enfluonte,enfluonte
br,r,brezhonekoc'h,brezɔ̃nɛkɔx
ent,w,plialtiɡonte,plialtiɡonte
ru,r,превращаемость,prɪvrəɕɪjɪməst
fr,w,elɛktʁoplakam,électroplaquâmes
es,w,peɾjoðismo,periodismo
pt,r,comarca,kumaɾkɐ
ko,r,설렁설렁,sʰʌ̹ɭɭʌ̹ŋsʰʌ̹ɭɭʌ̹ŋ
de,r,assistiertes,asɪstiɐtəs
en,w,əbɹɪdʒ,abridge
sh,w,tʋrdnuti,tvrdnuti
ar,w,qutˤʕu,قُطْعُ
de,w,dɔɪtltət,deuteltet
sh,w,prepǎrat,preparat
ru,r,свивавши,svɪvəfʂɨ
eo,w,abdikado,abdikado
eno,w,bubalo,ɡkwblv
sh,r,ječmić,jětʃmitɕ
eno,w,pesilo,ldekeu
fr,w,devɑ̃tat,déventâtes
eno,w,konɡlomeri,fhhjsxfedd
fr,w,lɔvasje,lovassiez
fi,r,pulikoiden,pulɪkoiden
eno,r,bɡjeovktɡkne,ekzekutsiite
ent,r,reliɡiema,reliɡiema
es,r,despegando,ando
tr,r,şanlıbay,ʃanɫɯbaj
tr,w,vʊrɡʊnɫʊk,vurgunluk
pt,r,rosácea,Ruzasjɐ
eo,w,ɡlatseiɡi,glaceigi
fr,r,réentichions,ʁeɑ̃tiʃjɔ̃
fro,r,patus,pɑtys
fro,r,simloké,simlɔke
it,w,neutralita,neutralità
it,r,veritiero,veritjɛro
eo,r,spoko,spoko
en,r,ionic,aɪɒnɪk
fro,w,ɡatujɔ̃,gatöyõ
pt,r,transportar,tɾɐ̃ʃpuɾtaɾ
ru,r,сажевый,səʐɨvɨj
zh,r,炉子,lu˧˥tsɿ
fr,w,ʁəfeneɑ̃təʁɛ,refainéanteraient
de,w,tʃaka,tschakka
ar,w,ʕuruːdˤ,عُرُوْض
es,r,destajadora,destaxaðoɾas
eo,r,fikiĝi,fikidʒi
eo,w,aliformidʒante,aliformiĝante
zh,r,聆讯,liŋ˧˥ɕyn˥˩
fr,w,ʁeatɛ̃dʁijɔ̃,réatteindrions
it,r,contrattare,kontrattare
de,r,kritikalität,kʁitikalitɛt
eo,r,fringelidino,frinɡelidino
sh,r,spacija,spǎtsija
ar,r,يُعَمَّلُوْنَ,juʕamaluːna
nl,w,ɣɑnəfjəs,gannefjes
ar,w,ʔardʒul,أَرْجُل
fi,r,kannuttaa,kannutːaː
es,w,espectador,espectador
fr,r,poujadisai,puʒadize
es,w,funa,funa
ru,w,nɪnəsɪlstvɪnɨj,ненасильственный
pt,r,ervilha,eɾviʎɐ
eo,r,kvaronhoro,kvaronhoro
de,w,dʊʁçɡɛɐtət,durchgärtet
fr,r,méthamphétamine,metɑ̃fetamin
fro,w,flɔkɔne,flokoné
fro,w,ʁəklikətɑ̃,rekliketã
fi,w,aːltoiltu,aaltoiltu
ru,w,məskəvɪj,московий
tr,w,koɾutadʒaɯz,korutacağız
fr,w,ɡʁajonasje,graillonnassiez
ar,w,wulidtuna,وُلِّدْتُنَّ
es,r,apoco,apoko
it,r,risolutorio,risolutɔrjo
eno,r,ʒpnɡphbnkehrtv,seksperfortote
fr,r,convulsa,kɔ̃vylsa
ru,w,rʊstəfkə,рустовка
ko,w,sʰɯp̚k͈uonɥi,습구온위
ko,r,거든하다,kʌ̹dɯnɦada
fi,r,kimaltaa,kimaltaː
eo,r,angolanino,anɡolanino
en,r,amount,əmaʊnt
ko,w,keɡʌ̹ɭɡeɡʌ̹ɭ,게걸게걸
en,w,ɪmpɹudənt,imprudent
tr,w,kajdɔɫmadɯ,kaydolmadı
eo,r,perfektiĝinte,perfektidʒinte
nl,w,vərɣɑŋkələkər,vergankelijker
sh,w,ɡlêdaɲe,gledanje
ru,r,гиродвигатель,ɡɪrədvɪɡətɪl
eno,r,mhlohsraʃrsn,satriɡardote
eno,w,ɡrosbero,peezzwup
br,w,darẽmprederezet,daremprederezed
de,w,lakə,lacke
es,r,midiendo,miðjendo
zh,r,猎头,liɛ˥˩tou˧˥
nl,r,trukeren,trykeːrən
it,r,cubano,kubano
de,r,umzuformatierende,ʊmtsufɔʁmatiʁəndə
ru,w,ɐftəsɪndɪs,автосиндез
ar,r,بَادِيَة,baːdiːa
ru,w,pədvɪrɡnʊtsə,подвергнуться
fr,r,tôchasses,toʃas
pt,w,saɡwɐ̃w̃,saguão
pt,w,ɡuɾduɾɐ,gordura
sh,r,pridobivati,pridobǐʋati
sh,w,dormǐjera,dormijera
ru,r,певица,pɪvɪtsə
ar,r,نَقِيْق,naqiːq
pt,r,oclusão,ɔkluzɐ̃w̃
en,w,waʊndɪ,woundy
fr,r,paramétra,paʁametʁa
fro,w,teleɡʁafiʁe,télégrafiré
ent,r,malsane,malsane
fro,w,pʁekʁeʁɛ,prékrérè
eno,w,inflatsiismo,pjaxwoujllxl
pt,w,daɫtuniʒmu,daltonismo
de,w,bəfoɐʁɛçtɪçtəs,bevorrechtigtes
eo,r,alpa,alpa
zh,w,tɕiəu˥˩tu˧˥,就读
eo,w,antitsipote,anticipote
tr,w,bozuʃadʒakɫar,bozuşacaklar
fro,r,galvoderè,ɡalvodəʁɛ
sh,w,neɡrofǐlija,negrofilija
nl,r,sloom,slom
br,r,laouenajes,lɔwẽnɑʒes
de,r,bestrickendste,bəʃtʁɪkntstə
nl,w,taɫɔntʋɪkəlɪŋstɔːrnɪs,taalontwikkelingsstoornis
it,r,guadagno,ɡwadaɲɲo
zh,r,测量,tsɤ˥˩liɑŋ˧˥
ar,w,aːmana,آمَنَ
de,r,wegschlagendem,vɛkʃlaɡndəm
fr,w,ɑ̃bɛkəʁɔ̃,embecqueront
tr,r,ündeş,øndɛʃ
eno,r,dɡuwʒnbw,dandʒere
nl,r,libellen,libɛlən
pt,r,relevo,Rɨlevu
it,w,spilunɡone,spilungone
br,w,bitɛlat,bitellat
fr,r,désalgébrisée,dezalʒebʁize
fro,r,réopéralizerè,ʁeɔpeʁalizəʁɛ
ent,r,akuʃate,akuʃate
en,w,ɛnəmiz,enemies
ar,r,يَشْجُرْنَ,jaʃdʒurna
br,w,bɔ̃mbardu,bombardoù
fro,r,épwĩtiyerõ,epwɛ̃tijəʁɔ̃
es,r,estandarte,estandaɾte
en,r,raider,ɹeɪdɚ
pt,w,puɾvẽtuɾɐ,porventura
ar,r,حُدِرْتِ,ħudirti
tr,r,bayatladınız,bajatɫadɯnɯz
ent,w,edzo,edzo
nl,w,ʃofʏːr,chauffeur
ko,w,muβutɕʰoŋ,무후총
ar,w,aːmanuːaː,آمَنُوْا
tr,r,fışkırtmazlar,fɯʃkɯrtmazɫar
ru,r,имятворчество,ɪmɪtvərtɕɪstvə
sh,w,bêrza,berza
eno,w,fikite,hvwbeu
nl,r,ruim,rœym
de,r,auszugeizender,aʊstsuɡaɪtsndɐ
ent,w,neutila,neutila
pt,w,pɾuvɨnjẽtɨ,proveniente
es,r,magistrado,maxistɾaðo
ko,w,tɕʰweɦaɡɯp̚,최하급
eo,r,engrimpante,enɡrimpante
de,w,zɪts,sitz
fi,r,rökäletappio,røkæletapːɪo
ar,w,ɣabantum,غَبَنْتُمْ
tr,w,ɫakɫak,lâklâk
ent,w,ziɡzaɡo,ziɡzaɡo
fro,w,mɑ̃tɔʁɛ,mãtorè
ru,w,ɐtmʊtɕɪt,отмучить
en,w,dəmɛstɪkeɪt,domesticate
fro,r,ãkarasé,ɑ̃kaʁase
it,w,metalmekkaniko,metalmeccanico
de,w,hɪnaʊsʁɛntə,hinausrennte
ko,r,실업,ɕʰiɾʌ̹p̚
zh,w,tsu˧˥ɕiɛ˧˥,足协
nl,r,molecule,moləkyɫ
br,r,marc'hekadenn,marɣekɑdɛn
ent,r,priplori,priplori
en,r,supernaculum,sjuːpənækjələm
it,r,clip,klip
ru,r,примчанный,prɪmtɕɪnɨj
it,w,stoppja,stoppia
sh,w,ǔazbutʃiti,uazbučiti
ru,r,ледок,lɪdək
nl,w,lɛŋən,lengen
tr,w,bɛctʃilɪk,bekçilik
eo,w,veratro,veratro
it,w,soffjetto,soffietto
eo,w,inventinte,inventinte
eo,r,hematio,hematio
ent,r,malpuriɡi,malpuriɡi
eo,w,latine,latine
eno,r,iɡplwhʒfaihp,redʒustiɡote
br,r,evan,evãn
ru,w,ɐɡnəstɪtɕɪskɪj,агностический
fro,r,reloketyõ,ʁəlɔkətjɔ̃
eo,w,konsilonte,konsilonte
ru,r,передразнивавший,pɪrɪdrəznɪvəfʂɨj
pt,r,hipertrofia,ipɛɾtɾufiɐ
sh,r,podroban,pôdroban
it,w,rasserenarsi,rasserenarsi
eo,w,vesto,vesto
ar,w,qanin,قَنِّنْ
pt,w,suɾvɨdowɾu,sorvedouro
tr,w,rehɪn,rehin
pt,w,dowtɾu,doutro
pt,w,ẽʒɐjɲu,engenho
pt,w,ɔm,homem
ent,w,kuplinte,kuplinte
ru,r,повидаться,pəvɪdətsə
de,w,aʊsbɔmbn,ausbomben
ru,r,плюмозит,plʊməzɪt
tr,w,jamatʃ,yamaç
ar,r,بُرْدَة,burda
pt,r,escorregar,iʃkuRɨɡaɾ
es,r,achispando,ando
pt,w,dɨzɐɡɾavu,desagravo
eo,r,japane,japane
br,r,servijit,sɛrviʒit
tr,r,yaramamak,jaɾamamak
en,r,hubby,hʌbi
eno,w,bloɡi,njwxu
eno,w,luksemburɡanitʃo,txwdszʃɡwviʃfʃʒu
ru,r,приглашавшийся,prɪɡləʂəfʂɨjsə
eo,r,kompleti,kompleti
fro,r,replanifi,ʁəplanifi
pt,w,kõʃtitusjunɐlidadɨ,constitucionalidade
it,w,aɡamiko,agamico
fi,w,alpːɪkiːtæjæ,alppikiitäjä
nl,w,œʏtzɔndərlək,uitzonderlijk
eo,w,ekkantote,ekkantote
tr,r,aşkederler,aʃcedɛrlɛr
fr,r,cuivres,kɥivʁ
tr,w,sedʒɛja,seceyâ
tr,w,muvafakatnamɛ,muvafakatname
ent,w,bakote,bakote
sh,w,sklâɲaliʃte,sklanjalište
en,r,ban,bæn
en,w,sɪŋkɹæntiɹiən,syncranterian
nl,w,mos,moos
tr,r,yevmiyecilik,jɛvmijedʒilɪk
fr,r,réhindouisait,ʁeɛ̃duisɛ
sh,w,brôx,broh
eno,w,ekfluɡonte,dʃoɡʒrxhʒs
ent,r,viladʒanino,viladʒanino
fro,r,remaçinè,ʁəmaʃinɛ
it,r,atterrirsi,atterrirsi
fro,w,ʁəkapita,rekapita
zh,w,tɕiɑŋ˨˩˦,讲
tr,w,ɛcmɪʃsɪn,ekmişsin
eno,w,dishakante,tktvkhrdwn
zh,r,离岛,li˧˥tau˨˩˦
ko,w,tɕʌ̹nsʰʌ̹k̚,전석
br,r,lojomp,loʒɔ̃mp
br,w,sistra,sistra
fr,r,regrincherions,ʁəɡʁɛ̃ʃəʁjɔ̃
eno,w,ɡardinte,dsʃxɡmmv
it,w,teodolite,teodolite
sh,w,resetsǐrati,resecirati
fro,w,neozelɑ̃dizje,néozélãdizyé
eno,w,nelerte,ashkpeʒ
br,r,ingalont,ĩŋɡɑlɔ̃ŋt
fr,w,ʁatifikativ,ratificatives
it,r,stagionare,staʤonare
eno,w,bastonate,rzbhretdh
eo,w,stsivolema,scivolema
tr,w,kaɫɯnɫaʃtɯrmajadʒaksɯn,kalınlaştırmayacaksın
ar,r,حُصِلُوْا,ħusˤiluːaː
sh,w,onesposobʎǐʋati,onesposobljivati
zh,w,niɛn˧˥pau˥˩,年报
nl,w,ardə,aarde
de,w,ɪntɐvokalɪʃ,intervokalisch
sh,r,stranačnica,strânatʃnitsa
es,w,paltas,paltas
fi,w,japaniŋkielɪnen,japaninkielinen
nl,r,theedoek,teduk
fro,r,retçèkè,ʁətʃɛkɛ
tr,w,rehinɛ,rehine
nl,r,bultrug,bʏɫtrʏx
sh,r,agitprop,ǎɡitprop
it,r,concione,konʧone
fr,r,likions,lajkjɔ̃
ent,r,boaidino,boaidino
it,w,dekorozo,decoroso
pt,r,escuro,iʃkuɾu
ko,w,toɾijʌ̹,도리여
sh,w,sʋjětlati,svjetlati
eno,w,falstelo,hmlnlɡvf
eno,r,mhuaɡixnh,deleɡonte
tr,r,evcilleşmemişiz,ɛvdʒɪllɛʃmemiʃɪz
de,w,hɛʁʊmɡəlaʊfənɐ,herumgelaufener
tr,r,kederlenmemişsin,cedɛrlænmemɪʃsɪn
pt,r,adultério,ɐduɫtɛɾju
fi,w,ahdasheŋkɪsyːs,ahdashenkisyys
eno,w,kviro,jʒrnf
es,r,galerín,ɡaleɾin
eo,w,afektulo,afektulo
pt,r,latido,lɐtidu
pt,r,insignificante,ĩsiɡnifikɐ̃tɨ
zh,w,fei˥˥tsei˧˥,飞贼
eo,r,fervorante,fervorante
eo,w,molaʒo,molaĵo
ar,w,qasˤaraː,قَصَرَا
de,w,tʁøstlɪçm,tröstlichem
fi,w,liuskelepiŋkæinen,liuskelepinkäinen
br,w,ɡwĩntã,gwintañ
fr,r,enlarderais,ɑ̃laʁdəʁɛ
nl,w,virən,vieren
eo,w,malɡrasote,malgrasote
zh,r,飒,sa˥˩
ru,w,ɡərʊs,гарус
de,w,skʁupuløzɐ,skrupulöser
ko,r,흉악하다,çjuŋakʰada
zh,r,十锦,ʂʅ˧˥tɕin˨˩˦
fi,r,havaijinnokikana,havaijinnokikana
fr,w,ɡɔnɛl,gonnelles
it,w,inkostantsa,incostanza
fro,r,maronizas,maʁɔnizas
sh,r,vonjače,ʋǒɲatʃe
fr,r,destructivité,dɛstʁyktivite
eo,w,nekomprenebla,nekomprenebla
fr,r,calculais,kalkylɛ
eo,w,dʒisvivinte,ĝisvivinte
nl,w,ʋɛlən,wellen
br,w,sɑl,sal
es,r,cosecha,koseʧa
fi,w,hømelø,hömelö
zh,w,yan˧˥tɕiəu˧˥,圆球
sh,w,drǒbina,drobina
zh,w,tiŋ˨˩˦paŋ˥˩,顶棒
it,r,bruciato,bruʧato
ent,r,pikohertso,pikohertso
zh,r,独栋,tu˧˥tuŋ˥˩
tr,r,istirahat,ɪstiɾahat
es,w,katʃeaɾ,cachear
it,r,bagliore,baʎʎore
fr,w,ʒaspɔ̃,jaspons
it,r,cacciata,katʧata
es,w,fulxiɾ,fulgir
de,r,editier,editiɐ
es,w,kɾimenes,crímenes
ar,w,saʊfa,سَوْفَ
fr,r,goûterai,ɡutəʁe
fi,w,itærannɪkːo,itärannikko
de,w,aʊsɡəmʊstɐtə,ausgemusterte
ko,r,제이계급,tɕeiɡjeɡɯp̚
it,w,awtotrɛno,autotreno
eno,r,zaxfkmomivjt,retroformite
it,r,stretto,stretto
eo,w,ʃamiseno,ŝamiseno
eno,w,helitso,jnhirɡo
nl,w,klɛɪnzon,kleinzoon
en,r,theomachy,θiɒməki
tr,w,manilɛrdæn,manilerden
sh,r,ideologizacija,ideoloɡizǎtsija
fr,w,tʁamasœʁ,tramasseur
br,w,avãŋket,avanked
fi,r,plombittaen,plombɪtːaen
br,w,atprɛnfex,adprennfec'h
eo,r,famulo,famulo
zh,w,fa˥˥tʂʅ˧˥,发直
br,r,gwerin,ɡɥerĩn
br,r,diskenne,diskɛne
pt,r,carcereiro,kɐɾsɨɾɐjɾu
tr,r,etan,ɛtan
eno,w,atsidetiɡote,rvzjoaztɡjbo
ko,r,권감국사,kwʌ̹nɡamɡuks͈a
es,w,ʎawʎaw,llaullau
tr,r,cırlattılar,dʒɯrɫattɯɫar
it,w,attentsjone,attenzione
nl,w,pʏls,puls
ru,r,трансдееспособность,trənzdɪjɪspəsəbnəst
eo,w,amrilato,amrilato
de,w,ʊnʃɛtsbaɐstəs,unschätzbarstes
es,r,trasturcar,tɾastuɾkaɾ
eno,w,klakdantso,pnfivʒvnsɡ
it,w,insulinoresistɛnte,insulinoresistente
sh,r,priznat,prîznat
eo,w,bieno,bieno
fro,w,otɑ̃t,otãt
fr,w,kistizəʁjɔ̃,kystiserions
pt,w,diɡnu,digno
de,r,bepisst,bəpɪst
ko,r,심령술,ɕʰimɲjʌ̹ŋsʰuɭ
br,w,deɡwesfɔ̃mp,degouezhfomp
pt,r,inaudível,inawdivɛɫ
fro,r,tutlerõ,tytləʁɔ̃
zh,r,复制,fu˥˩tʂʅ˥˩
en,r,frikadelle,fɹɪkədɛlə
fro,r,réãnuiyé,ʁeɑ̃nɥije
ko,r,포근포근히,pʰoɡɯnpʰoɡɯnʝi
eno,w,tʃiaseksamulo,jdsefkzwowdvo
ar,r,أقْدَمُون,ʔqdamuːn
fi,r,röyhyvihvilä,røyhyvihvɪlæ
eo,w,varsovianino,varsovianino
ko,w,kwaŋʝjewʌ̹n,광혜원
fro,r,rejĩgã,ʁəʒɛ̃ɡɑ̃
fr,r,défolioterait,defɔljɔtəʁɛ
ent,w,pepado,pepado
ko,w,k͈amutɕʰik̚tɕʰikʰada,까무칙칙하다
fi,r,tuholaismyrkky,tuholaismyrkːy
de,r,autogrammen,aʊtoɡʁamən
en,r,harlequin,hɑɹlɪkwɪn
fro,w,ɑ̃tʁəmɔʁdi,ãtremordi
nl,r,ontdoping,ɔntdopɪŋ
zh,r,假设,tɕia˨˩˦ʂɤ˥˩
fi,w,vendɪ,vendi
br,r,latenn,latɛn
